service_id,date,exception_type
887,20180709,1
887,20180201,1
887,20180215,1
887,20180508,1
887,20181106,1
887,20180719,1
887,20180730,1
887,20180319,1
887,20180514,1
887,20181105,1
887,20180208,1
887,20180912,1
887,20180517,1
887,20180724,1
887,20180321,1
887,20180605,1
887,20171220,1
887,20180523,1
887,20181101,1
887,20181011,1
887,20180606,1
887,20180115,1
887,20180411,1
887,20181120,1
887,20181001,1
887,20180628,1
887,20180627,1
887,20181004,1
887,20180301,1
887,20180220,1
887,20180919,1
887,20180802,1
887,20180110,1
887,20181002,1
887,20180529,1
887,20180815,1
887,20180418,1
887,20181024,1
887,20181031,1
887,20180618,1
887,20180809,1
887,20180314,1
887,20180703,1
887,20180704,1
887,20180103,1
887,20180423,1
887,20180925,1
887,20180425,1
887,20180822,1
887,20180125,1
887,20180130,1
887,20181022,1
887,20180313,1
887,20180206,1
887,20180816,1
887,20181115,1
887,20181108,1
887,20180205,1
887,20180430,1
887,20180723,1
887,20180118,1
887,20180507,1
887,20180123,1
887,20180510,1
887,20180717,1
887,20180612,1
887,20180611,1
887,20180312,1
887,20180212,1
887,20180718,1
887,20171219,1
887,20181127,1
887,20180607,1
887,20181129,1
887,20181008,1
887,20181015,1
887,20180516,1
887,20180320,1
887,20180404,1
887,20171228,1
887,20180327,1
887,20180522,1
887,20180409,1
887,20180806,1
887,20181003,1
887,20180322,1
887,20180528,1
887,20180109,1
887,20180920,1
887,20180619,1
887,20180222,1
887,20180104,1
887,20180307,1
887,20180221,1
887,20180918,1
887,20180531,1
887,20180813,1
887,20180416,1
887,20180102,1
887,20180924,1
887,20180419,1
887,20171213,1
887,20180219,1
887,20181025,1
887,20180620,1
887,20181023,1
887,20180129,1
887,20171214,1
887,20171211,1
887,20180228,1
887,20180927,1
887,20180702,1
887,20180712,1
887,20180820,1
887,20180823,1
887,20180426,1
887,20180226,1
887,20180124,1
887,20181016,1
887,20180122,1
887,20180503,1
887,20181113,1
887,20180207,1
887,20181204,1
887,20181114,1
887,20180711,1
887,20180213,1
887,20180117,1
887,20180614,1
887,20180214,1
887,20180716,1
887,20180613,1
887,20181107,1
887,20180726,1
887,20171221,1
887,20171218,1
887,20181126,1
887,20180731,1
887,20180515,1
887,20171212,1
887,20180326,1
887,20181010,1
887,20180403,1
887,20180913,1
887,20181128,1
887,20180725,1
887,20181009,1
887,20180604,1
887,20180626,1
887,20180524,1
887,20180328,1
887,20181122,1
887,20171227,1
887,20180625,1
887,20181119,1
887,20180405,1
887,20180911,1
888,20171211,1
888,20171214,1
888,20171215,1
889,20171214,1
889,20171211,1
889,20171215,1
889,20181009,1
889,20181003,1
889,20180812,1
889,20180819,1
889,20171213,1
890,20171211,1
890,20171214,1
890,20171215,1
890,20171213,1
891,20171214,1
891,20180321,1
891,20180123,1
891,20180322,1
891,20180621,1
891,20180223,1
891,20180124,1
891,20180122,1
891,20180622,1
891,20180220,1
891,20180320,1
891,20171213,1
891,20180618,1
891,20180126,1
891,20171212,1
891,20180323,1
891,20180619,1
891,20180222,1
891,20180125,1
891,20180221,1
891,20171215,1
891,20180319,1
891,20180219,1
891,20180620,1
892,20180804,1
892,20180530,1
892,20180111,1
892,20180917,1
892,20180922,1
892,20180807,1
892,20181121,1
892,20180108,1
892,20180106,1
892,20181030,1
892,20180928,1
892,20180621,1
892,20181029,1
892,20180616,1
892,20180705,1
892,20180926,1
892,20180811,1
892,20180706,1
892,20180814,1
892,20181027,1
892,20180622,1
892,20180131,1
892,20181203,1
892,20181017,1
892,20181020,1
892,20180808,1
892,20171213,1
892,20181109,1
892,20181205,1
892,20180710,1
892,20181110,1
892,20180126,1
892,20181018,1
892,20180202,1
892,20180116,1
892,20181112,1
892,20180709,1
892,20180201,1
892,20180825,1
892,20181106,1
892,20180719,1
892,20180720,1
892,20180609,1
892,20181103,1
892,20180119,1
892,20180906,1
892,20180615,1
892,20181105,1
892,20180208,1
892,20180912,1
892,20171223,1
892,20180605,1
892,20181124,1
892,20181013,1
892,20171220,1
892,20180523,1
892,20181011,1
892,20180606,1
892,20180526,1
892,20180115,1
892,20180921,1
892,20181120,1
892,20181001,1
892,20180628,1
892,20180627,1
892,20181117,1
892,20180112,1
892,20181004,1
892,20171229,1
892,20180919,1
892,20180110,1
892,20181002,1
892,20180529,1
892,20180815,1
892,20181024,1
892,20181031,1
892,20180618,1
892,20180105,1
892,20180809,1
892,20171212,1
892,20180703,1
892,20180704,1
892,20180103,1
892,20180925,1
892,20181201,1
892,20180714,1
892,20181019,1
892,20180125,1
892,20180130,1
892,20181022,1
892,20171215,1
892,20180206,1
892,20180120,1
892,20181115,1
892,20181108,1
892,20180713,1
892,20180205,1
892,20181206,1
892,20181102,1
892,20180118,1
892,20180123,1
892,20180203,1
892,20180905,1
892,20180717,1
892,20180209,1
892,20180612,1
892,20180611,1
892,20181101,1
892,20180212,1
892,20180718,1
892,20180728,1
892,20171219,1
892,20180601,1
892,20181127,1
892,20180903,1
892,20171216,1
892,20180914,1
892,20180607,1
892,20181129,1
892,20181008,1
892,20181015,1
892,20180602,1
892,20171222,1
892,20181130,1
892,20181116,1
892,20181005,1
892,20171228,1
892,20180522,1
892,20180806,1
892,20180630,1
892,20180528,1
892,20180109,1
892,20181006,1
892,20180920,1
892,20180525,1
892,20180629,1
892,20181123,1
892,20180619,1
892,20180104,1
892,20180918,1
892,20180813,1
892,20181208,1
892,20180707,1
892,20180102,1
892,20181026,1
892,20180924,1
892,20180929,1
892,20181025,1
892,20180620,1
892,20181023,1
892,20180129,1
892,20171214,1
892,20171211,1
892,20180927,1
892,20180702,1
892,20180810,1
892,20180712,1
892,20180820,1
892,20180127,1
892,20181207,1
892,20180823,1
892,20180124,1
892,20181016,1
892,20180122,1
892,20181113,1
892,20180207,1
892,20181204,1
892,20181114,1
892,20180711,1
892,20180721,1
892,20180608,1
892,20180117,1
892,20180907,1
892,20180614,1
892,20180214,1
892,20180904,1
892,20180716,1
892,20180824,1
892,20180613,1
892,20181107,1
892,20181012,1
892,20171221,1
892,20171218,1
892,20181126,1
892,20181010,1
892,20180913,1
892,20181128,1
892,20181009,1
892,20180604,1
892,20180626,1
892,20180524,1
892,20180113,1
892,20171230,1
892,20181122,1
892,20171227,1
892,20180625,1
892,20181119,1
892,20180911,1
893,20180530,1
893,20180111,1
893,20180108,1
893,20180106,1
893,20180216,1
893,20180223,1
893,20180131,1
893,20180227,1
893,20171213,1
893,20180126,1
893,20180202,1
893,20180116,1
893,20180201,1
893,20180215,1
893,20180609,1
893,20180119,1
893,20180319,1
893,20180208,1
893,20171223,1
893,20180605,1
893,20171220,1
893,20180523,1
893,20180606,1
893,20180526,1
893,20180115,1
893,20180112,1
893,20171229,1
893,20180301,1
893,20180220,1
893,20180302,1
893,20180110,1
893,20180529,1
893,20180105,1
893,20180217,1
893,20180314,1
893,20180103,1
893,20180125,1
893,20180130,1
893,20171215,1
893,20180206,1
893,20180120,1
893,20180205,1
893,20180118,1
893,20171212,1
893,20180123,1
893,20180203,1
893,20171218,1
893,20180209,1
893,20180212,1
893,20180321,1
893,20171219,1
893,20180601,1
893,20171216,1
893,20180607,1
893,20180602,1
893,20180320,1
893,20171228,1
893,20180522,1
893,20180322,1
893,20180528,1
893,20180109,1
893,20180525,1
893,20180222,1
893,20180104,1
893,20171222,1
893,20180221,1
893,20180531,1
893,20180102,1
893,20180315,1
893,20180219,1
893,20180129,1
893,20171214,1
893,20171211,1
893,20180228,1
893,20180127,1
893,20180226,1
893,20180124,1
893,20180122,1
893,20180207,1
893,20180213,1
893,20180608,1
893,20180117,1
893,20180214,1
893,20171221,1
893,20180316,1
893,20180604,1
893,20180524,1
893,20180113,1
893,20171230,1
893,20171227,1
894,20180530,1
894,20180111,1
894,20180917,1
894,20180108,1
894,20180928,1
894,20180305,1
894,20180621,1
894,20180216,1
894,20180223,1
894,20180306,1
894,20180308,1
894,20180705,1
894,20180926,1
894,20180706,1
894,20180622,1
894,20180131,1
894,20180227,1
894,20180315,1
894,20180710,1
894,20180126,1
894,20180202,1
894,20180116,1
894,20180709,1
894,20180201,1
894,20180215,1
894,20180119,1
894,20180319,1
894,20180615,1
894,20180208,1
894,20180912,1
894,20180321,1
894,20171220,1
894,20180523,1
894,20181011,1
894,20180115,1
894,20180921,1
894,20181001,1
894,20180628,1
894,20180627,1
894,20180112,1
894,20181004,1
894,20180301,1
894,20180220,1
894,20180919,1
894,20180302,1
894,20180110,1
894,20181002,1
894,20180529,1
894,20180618,1
894,20180105,1
894,20180314,1
894,20180703,1
894,20180704,1
894,20180103,1
894,20180925,1
894,20180125,1
894,20180130,1
894,20171215,1
894,20180206,1
894,20180713,1
894,20180205,1
894,20180118,1
894,20171212,1
894,20180123,1
894,20171221,1
894,20171218,1
894,20180209,1
894,20180212,1
894,20171219,1
894,20180601,1
894,20180914,1
894,20181008,1
894,20180320,1
894,20181005,1
894,20180522,1
894,20181003,1
894,20180322,1
894,20180528,1
894,20180109,1
894,20180920,1
894,20180525,1
894,20180629,1
894,20180619,1
894,20180222,1
894,20180104,1
894,20180307,1
894,20171222,1
894,20180221,1
894,20180918,1
894,20180531,1
894,20180102,1
894,20180924,1
894,20171213,1
894,20180219,1
894,20180620,1
894,20180129,1
894,20171214,1
894,20180309,1
894,20180228,1
894,20180927,1
894,20180702,1
894,20180712,1
894,20180226,1
894,20180124,1
894,20180122,1
894,20180207,1
894,20180711,1
894,20180213,1
894,20180117,1
894,20180214,1
894,20181012,1
894,20180323,1
894,20180316,1
894,20181010,1
894,20180913,1
894,20181009,1
894,20180626,1
894,20180524,1
894,20180625,1
894,20180911,1
895,20180530,1
895,20180111,1
895,20180917,1
895,20181121,1
895,20180108,1
895,20181030,1
895,20180928,1
895,20180621,1
895,20181029,1
895,20180705,1
895,20180926,1
895,20180706,1
895,20180622,1
895,20180131,1
895,20181203,1
895,20181017,1
895,20171213,1
895,20181109,1
895,20181205,1
895,20180821,1
895,20180126,1
895,20181018,1
895,20180831,1
895,20180202,1
895,20180116,1
895,20181112,1
895,20180201,1
895,20181106,1
895,20180828,1
895,20180119,1
895,20180906,1
895,20180615,1
895,20181105,1
895,20180208,1
895,20180912,1
895,20180605,1
895,20171220,1
895,20180523,1
895,20181011,1
895,20180606,1
895,20180115,1
895,20180921,1
895,20181120,1
895,20181001,1
895,20180628,1
895,20180627,1
895,20180112,1
895,20181004,1
895,20171229,1
895,20180919,1
895,20180110,1
895,20181002,1
895,20180529,1
895,20181024,1
895,20181031,1
895,20180618,1
895,20180105,1
895,20171212,1
895,20180703,1
895,20180704,1
895,20180103,1
895,20180925,1
895,20180822,1
895,20181019,1
895,20180125,1
895,20180130,1
895,20181022,1
895,20171215,1
895,20180206,1
895,20181115,1
895,20181108,1
895,20180205,1
895,20181206,1
895,20180829,1
895,20181102,1
895,20180118,1
895,20180123,1
895,20180905,1
895,20180209,1
895,20180612,1
895,20180611,1
895,20181101,1
895,20180212,1
895,20171219,1
895,20180601,1
895,20181127,1
895,20180903,1
895,20180914,1
895,20180607,1
895,20181129,1
895,20181008,1
895,20181015,1
895,20171222,1
895,20181130,1
895,20181116,1
895,20181005,1
895,20171228,1
895,20180522,1
895,20181003,1
895,20180528,1
895,20180109,1
895,20180920,1
895,20180525,1
895,20180629,1
895,20181123,1
895,20180619,1
895,20180104,1
895,20180918,1
895,20180531,1
895,20180102,1
895,20181026,1
895,20180924,1
895,20181025,1
895,20180620,1
895,20181023,1
895,20180129,1
895,20171214,1
895,20171211,1
895,20180927,1
895,20180702,1
895,20180820,1
895,20181207,1
895,20180823,1
895,20180124,1
895,20181016,1
895,20180122,1
895,20181113,1
895,20180207,1
895,20181204,1
895,20181114,1
895,20180213,1
895,20180608,1
895,20180827,1
895,20180830,1
895,20180117,1
895,20180907,1
895,20180614,1
895,20180214,1
895,20180904,1
895,20180824,1
895,20180613,1
895,20181107,1
895,20181012,1
895,20171221,1
895,20171218,1
895,20181126,1
895,20181010,1
895,20180913,1
895,20181128,1
895,20181009,1
895,20180604,1
895,20180626,1
895,20180524,1
895,20181122,1
895,20171227,1
895,20180625,1
895,20181119,1
895,20180911,1
896,20180530,1
896,20180111,1
896,20180917,1
896,20181121,1
896,20180108,1
896,20181030,1
896,20180928,1
896,20180621,1
896,20181029,1
896,20180705,1
896,20180926,1
896,20180706,1
896,20180622,1
896,20180131,1
896,20181203,1
896,20181017,1
896,20171213,1
896,20181109,1
896,20181205,1
896,20180710,1
896,20180126,1
896,20181018,1
896,20180202,1
896,20180116,1
896,20181112,1
896,20180709,1
896,20180201,1
896,20180215,1
896,20181106,1
896,20180119,1
896,20180615,1
896,20181105,1
896,20180208,1
896,20180912,1
896,20180605,1
896,20171220,1
896,20180523,1
896,20181011,1
896,20180606,1
896,20180115,1
896,20180921,1
896,20181120,1
896,20181001,1
896,20180628,1
896,20180627,1
896,20180112,1
896,20181004,1
896,20171229,1
896,20180919,1
896,20180110,1
896,20181002,1
896,20180529,1
896,20181024,1
896,20181031,1
896,20180618,1
896,20171212,1
896,20180703,1
896,20180704,1
896,20180925,1
896,20181019,1
896,20180125,1
896,20180130,1
896,20181022,1
896,20171215,1
896,20180206,1
896,20181115,1
896,20181108,1
896,20180713,1
896,20180205,1
896,20181206,1
896,20181102,1
896,20180118,1
896,20180123,1
896,20180209,1
896,20180612,1
896,20180611,1
896,20181101,1
896,20180212,1
896,20171219,1
896,20180601,1
896,20181127,1
896,20180914,1
896,20180607,1
896,20181129,1
896,20181008,1
896,20181015,1
896,20171222,1
896,20181130,1
896,20181116,1
896,20181005,1
896,20171228,1
896,20180522,1
896,20180528,1
896,20180109,1
896,20180920,1
896,20180525,1
896,20180629,1
896,20181123,1
896,20180619,1
896,20180918,1
896,20181026,1
896,20180924,1
896,20181025,1
896,20180620,1
896,20181023,1
896,20180129,1
896,20171214,1
896,20171211,1
896,20180927,1
896,20180702,1
896,20180712,1
896,20181207,1
896,20180124,1
896,20181016,1
896,20180122,1
896,20181113,1
896,20180207,1
896,20181204,1
896,20181114,1
896,20180711,1
896,20180213,1
896,20180608,1
896,20180117,1
896,20180614,1
896,20180214,1
896,20180613,1
896,20181107,1
896,20181012,1
896,20171221,1
896,20171218,1
896,20181126,1
896,20181010,1
896,20180913,1
896,20181128,1
896,20181009,1
896,20180604,1
896,20180626,1
896,20180524,1
896,20181122,1
896,20171227,1
896,20180625,1
896,20181119,1
896,20180911,1
897,20180530,1
897,20180111,1
897,20180917,1
897,20180807,1
897,20181121,1
897,20180108,1
897,20181030,1
897,20180928,1
897,20180621,1
897,20181029,1
897,20180705,1
897,20180926,1
897,20180706,1
897,20180814,1
897,20180622,1
897,20180131,1
897,20181203,1
897,20181017,1
897,20180808,1
897,20171213,1
897,20181109,1
897,20181205,1
897,20180821,1
897,20180126,1
897,20181018,1
897,20180202,1
897,20180116,1
897,20181112,1
897,20180201,1
897,20180215,1
897,20181106,1
897,20180119,1
897,20180615,1
897,20181105,1
897,20180208,1
897,20180605,1
897,20171220,1
897,20180523,1
897,20181011,1
897,20180606,1
897,20180115,1
897,20180921,1
897,20181120,1
897,20181001,1
897,20180628,1
897,20180627,1
897,20180112,1
897,20181004,1
897,20171229,1
897,20180919,1
897,20180110,1
897,20181002,1
897,20180529,1
897,20180815,1
897,20181024,1
897,20181031,1
897,20180618,1
897,20180809,1
897,20171212,1
897,20180703,1
897,20180704,1
897,20180925,1
897,20180822,1
897,20181019,1
897,20180125,1
897,20180130,1
897,20181022,1
897,20171215,1
897,20180206,1
897,20180816,1
897,20181115,1
897,20181108,1
897,20180205,1
897,20181206,1
897,20181102,1
897,20180118,1
897,20180123,1
897,20180905,1
897,20180209,1
897,20180612,1
897,20180611,1
897,20181101,1
897,20171219,1
897,20180601,1
897,20181127,1
897,20180914,1
897,20180607,1
897,20181129,1
897,20181008,1
897,20181015,1
897,20171222,1
897,20181130,1
897,20181116,1
897,20181005,1
897,20171228,1
897,20180522,1
897,20180806,1
897,20181003,1
897,20180528,1
897,20180109,1
897,20180920,1
897,20180525,1
897,20180629,1
897,20181123,1
897,20180619,1
897,20180918,1
897,20180531,1
897,20180813,1
897,20181026,1
897,20180924,1
897,20181025,1
897,20180620,1
897,20181023,1
897,20180129,1
897,20171214,1
897,20171211,1
897,20180927,1
897,20180702,1
897,20180810,1
897,20180820,1
897,20181207,1
897,20180823,1
897,20180124,1
897,20181016,1
897,20180122,1
897,20181113,1
897,20180207,1
897,20180817,1
897,20181204,1
897,20181114,1
897,20180213,1
897,20180608,1
897,20180117,1
897,20180614,1
897,20180214,1
897,20180904,1
897,20180613,1
897,20181107,1
897,20181012,1
897,20171221,1
897,20171218,1
897,20181126,1
897,20181010,1
897,20181128,1
897,20181009,1
897,20180604,1
897,20180626,1
897,20180524,1
897,20181122,1
897,20171227,1
897,20180625,1
897,20181119,1
898,20171214,1
898,20180321,1
898,20180123,1
898,20180322,1
898,20180622,1
898,20180324,1
898,20180127,1
898,20180621,1
898,20180223,1
898,20180124,1
898,20180122,1
898,20180210,1
898,20180220,1
898,20171211,1
898,20180320,1
898,20171213,1
898,20180618,1
898,20180126,1
898,20171212,1
898,20180323,1
898,20180619,1
898,20180222,1
898,20180125,1
898,20180221,1
898,20171215,1
898,20180224,1
898,20180319,1
898,20180219,1
898,20180620,1
899,20171214,1
899,20180321,1
899,20180225,1
899,20180123,1
899,20180322,1
899,20180127,1
899,20180223,1
899,20180124,1
899,20180122,1
899,20180210,1
899,20180220,1
899,20171211,1
899,20180128,1
899,20180320,1
899,20171213,1
899,20180211,1
899,20180126,1
899,20171212,1
899,20180222,1
899,20180125,1
899,20180221,1
899,20171215,1
899,20180224,1
899,20180319,1
899,20180219,1
900,20180530,1
900,20180111,1
900,20180917,1
900,20181121,1
900,20180108,1
900,20181030,1
900,20180928,1
900,20181029,1
900,20180705,1
900,20180926,1
900,20180706,1
900,20180131,1
900,20181203,1
900,20181017,1
900,20180315,1
900,20181109,1
900,20181205,1
900,20180710,1
900,20180126,1
900,20181018,1
900,20180202,1
900,20180116,1
900,20181112,1
900,20180709,1
900,20180201,1
900,20181106,1
900,20180119,1
900,20180319,1
900,20181105,1
900,20180208,1
900,20180912,1
900,20180321,1
900,20180605,1
900,20171220,1
900,20180910,1
900,20180523,1
900,20181011,1
900,20180606,1
900,20180115,1
900,20180921,1
900,20181120,1
900,20181001,1
900,20180112,1
900,20181004,1
900,20171229,1
900,20180919,1
900,20180110,1
900,20181002,1
900,20180529,1
900,20181024,1
900,20181031,1
900,20180105,1
900,20171212,1
900,20180703,1
900,20180704,1
900,20180103,1
900,20180925,1
900,20181019,1
900,20180125,1
900,20180130,1
900,20181022,1
900,20171215,1
900,20180206,1
900,20181115,1
900,20181108,1
900,20180713,1
900,20180205,1
900,20181206,1
900,20181102,1
900,20180118,1
900,20180123,1
900,20171218,1
900,20180209,1
900,20181101,1
900,20180212,1
900,20171219,1
900,20181127,1
900,20180914,1
900,20180607,1
900,20181129,1
900,20181008,1
900,20181015,1
900,20171222,1
900,20181130,1
900,20181116,1
900,20181005,1
900,20171228,1
900,20180522,1
900,20181003,1
900,20180322,1
900,20180528,1
900,20180109,1
900,20180920,1
900,20180525,1
900,20181123,1
900,20180104,1
900,20180320,1
900,20180918,1
900,20180102,1
900,20181026,1
900,20180924,1
900,20171213,1
900,20181025,1
900,20181023,1
900,20180129,1
900,20171214,1
900,20171211,1
900,20180927,1
900,20180702,1
900,20180712,1
900,20181207,1
900,20180124,1
900,20181016,1
900,20180122,1
900,20181113,1
900,20180207,1
900,20181204,1
900,20181114,1
900,20180711,1
900,20180213,1
900,20180608,1
900,20180117,1
900,20180214,1
900,20181107,1
900,20181012,1
900,20171221,1
900,20180316,1
900,20181126,1
900,20181010,1
900,20180913,1
900,20181128,1
900,20181009,1
900,20180524,1
900,20181122,1
900,20171227,1
900,20181119,1
900,20180911,1
901,20180804,1
901,20180917,1
901,20180807,1
901,20181121,1
901,20180106,1
901,20181030,1
901,20180621,1
901,20181029,1
901,20180616,1
901,20180801,1
901,20180705,1
901,20180926,1
901,20180811,1
901,20180814,1
901,20181027,1
901,20180131,1
901,20181203,1
901,20180227,1
901,20181017,1
901,20181020,1
901,20180808,1
901,20180315,1
901,20181205,1
901,20180710,1
901,20180818,1
901,20180821,1
901,20181110,1
901,20181018,1
901,20180116,1
901,20181112,1
901,20180709,1
901,20180201,1
901,20180825,1
901,20181106,1
901,20180719,1
901,20180609,1
901,20181103,1
901,20180730,1
901,20181105,1
901,20180208,1
901,20180912,1
901,20180724,1
901,20171223,1
901,20181124,1
901,20181013,1
901,20171220,1
901,20180523,1
901,20181011,1
901,20180526,1
901,20180115,1
901,20181120,1
901,20181001,1
901,20180628,1
901,20180627,1
901,20181117,1
901,20181004,1
901,20180301,1
901,20180220,1
901,20180919,1
901,20180802,1
901,20181002,1
901,20180529,1
901,20180815,1
901,20181024,1
901,20180618,1
901,20180217,1
901,20180809,1
901,20180314,1
901,20180703,1
901,20180704,1
901,20180925,1
901,20181201,1
901,20180714,1
901,20180822,1
901,20180125,1
901,20180130,1
901,20181022,1
901,20180120,1
901,20180816,1
901,20181115,1
901,20181108,1
901,20181206,1
901,20180723,1
901,20180118,1
901,20171212,1
901,20180123,1
901,20180203,1
901,20180905,1
901,20180717,1
901,20180612,1
901,20180611,1
901,20181101,1
901,20180212,1
901,20180718,1
901,20180728,1
901,20171219,1
901,20181127,1
901,20180903,1
901,20171216,1
901,20180607,1
901,20181129,1
901,20181008,1
901,20181015,1
901,20180602,1
901,20171228,1
901,20180522,1
901,20180806,1
901,20181003,1
901,20180630,1
901,20180528,1
901,20180920,1
901,20180619,1
901,20180222,1
901,20180221,1
901,20180918,1
901,20180531,1
901,20180813,1
901,20181208,1
901,20180707,1
901,20180924,1
901,20171213,1
901,20180219,1
901,20181025,1
901,20180620,1
901,20181023,1
901,20180129,1
901,20171214,1
901,20171211,1
901,20180228,1
901,20180927,1
901,20180702,1
901,20180712,1
901,20180820,1
901,20180127,1
901,20180823,1
901,20180124,1
901,20181016,1
901,20180122,1
901,20181113,1
901,20181204,1
901,20181114,1
901,20180711,1
901,20180721,1
901,20180117,1
901,20180614,1
901,20180904,1
901,20180716,1
901,20180613,1
901,20181107,1
901,20180726,1
901,20171221,1
901,20171218,1
901,20181126,1
901,20180731,1
901,20181010,1
901,20180913,1
901,20181128,1
901,20180725,1
901,20181009,1
901,20180604,1
901,20180626,1
901,20180524,1
901,20180113,1
901,20171230,1
901,20181122,1
901,20171227,1
901,20180625,1
901,20181119,1
901,20180911,1
902,20180530,1
902,20180111,1
902,20180917,1
902,20180527,1
902,20180807,1
902,20181121,1
902,20180108,1
902,20180106,1
902,20181030,1
902,20180928,1
902,20180621,1
902,20181029,1
902,20180616,1
902,20180705,1
902,20180926,1
902,20180811,1
902,20180706,1
902,20180814,1
902,20181027,1
902,20180622,1
902,20180101,1
902,20180131,1
902,20181203,1
902,20181017,1
902,20180128,1
902,20181020,1
902,20180808,1
902,20171213,1
902,20181109,1
902,20180204,1
902,20181205,1
902,20180818,1
902,20180821,1
902,20181110,1
902,20180126,1
902,20181018,1
902,20180202,1
902,20180116,1
902,20180121,1
902,20181112,1
902,20180201,1
902,20180610,1
902,20181106,1
902,20180609,1
902,20181103,1
902,20180119,1
902,20180615,1
902,20181105,1
902,20180208,1
902,20181014,1
902,20180912,1
902,20171223,1
902,20180605,1
902,20181124,1
902,20180729,1
902,20181013,1
902,20171220,1
902,20171226,1
902,20181118,1
902,20180523,1
902,20181011,1
902,20180606,1
902,20180526,1
902,20180115,1
902,20180921,1
902,20181120,1
902,20181001,1
902,20180628,1
902,20180627,1
902,20181117,1
902,20180112,1
902,20181004,1
902,20171229,1
902,20180617,1
902,20180919,1
902,20180110,1
902,20181002,1
902,20180529,1
902,20180815,1
902,20181024,1
902,20181031,1
902,20180618,1
902,20181021,1
902,20180809,1
902,20171212,1
902,20180703,1
902,20180704,1
902,20180812,1
902,20180925,1
902,20181201,1
902,20180822,1
902,20181019,1
902,20180125,1
902,20180130,1
902,20181022,1
902,20171215,1
902,20180206,1
902,20180120,1
902,20180816,1
902,20181115,1
902,20181108,1
902,20180205,1
902,20180819,1
902,20181206,1
902,20181102,1
902,20180118,1
902,20180123,1
902,20180203,1
902,20180905,1
902,20181104,1
902,20180209,1
902,20180612,1
902,20180611,1
902,20181101,1
902,20180212,1
902,20171219,1
902,20180601,1
902,20181127,1
902,20180914,1
902,20180607,1
902,20181129,1
902,20181008,1
902,20181015,1
902,20180602,1
902,20171222,1
902,20181130,1
902,20181116,1
902,20181005,1
902,20171228,1
902,20171225,1
902,20180522,1
902,20180806,1
902,20181003,1
902,20180630,1
902,20180528,1
902,20180109,1
902,20180114,1
902,20180920,1
902,20180525,1
902,20171231,1
902,20180629,1
902,20181123,1
902,20180619,1
902,20181028,1
902,20180918,1
902,20180531,1
902,20180813,1
902,20181208,1
902,20180707,1
902,20181026,1
902,20180924,1
902,20180107,1
902,20181025,1
902,20180620,1
902,20181023,1
902,20180129,1
902,20171214,1
902,20171211,1
902,20180927,1
902,20180702,1
902,20180810,1
902,20180820,1
902,20181111,1
902,20180127,1
902,20181207,1
902,20180823,1
902,20181202,1
902,20180124,1
902,20181016,1
902,20180122,1
902,20181113,1
902,20180207,1
902,20180817,1
902,20181204,1
902,20181114,1
902,20180213,1
902,20180608,1
902,20180117,1
902,20180614,1
902,20180214,1
902,20180904,1
902,20180613,1
902,20181107,1
902,20180603,1
902,20181125,1
902,20181012,1
902,20171221,1
902,20171218,1
902,20181126,1
902,20171224,1
902,20181010,1
902,20180913,1
902,20181128,1
902,20181009,1
902,20180604,1
902,20180626,1
902,20180524,1
902,20180113,1
902,20171230,1
902,20181122,1
902,20171227,1
902,20180625,1
902,20181119,1
902,20180911,1
903,20181102,1
903,20180530,1
903,20181207,1
903,20171215,1
903,20180324,1
903,20180928,1
903,20180209,1
903,20180406,1
903,20180223,1
903,20180601,1
903,20180921,1
903,20180706,1
903,20180817,1
903,20180622,1
903,20171229,1
903,20180914,1
903,20180608,1
903,20180302,1
903,20171222,1
903,20181130,1
903,20180727,1
903,20181116,1
903,20181109,1
903,20181005,1
903,20180404,1
903,20181031,1
903,20180327,1
903,20180126,1
903,20181012,1
903,20180810,1
903,20180202,1
903,20180316,1
903,20180525,1
903,20180329,1
903,20180629,1
903,20181123,1
903,20181019,1
903,20180720,1
903,20180615,1
903,20180403,1
903,20180119,1
903,20180803,1
903,20180328,1
903,20181026,1
903,20180713,1
903,20180405,1
904,20181014,1
904,20171223,1
904,20181124,1
904,20180527,1
904,20181013,1
904,20180203,1
904,20180106,1
904,20181118,1
904,20181111,1
904,20181104,1
904,20180127,1
904,20180707,1
904,20180526,1
904,20181202,1
904,20181117,1
904,20171216,1
904,20181027,1
904,20180210,1
904,20180101,1
904,20180113,1
904,20180128,1
904,20181020,1
904,20180204,1
904,20180211,1
904,20181110,1
904,20171225,1
904,20181125,1
904,20181021,1
904,20180114,1
904,20180121,1
904,20171231,1
904,20181201,1
904,20171226,1
904,20171224,1
904,20181028,1
904,20181103,1
904,20181208,1
904,20180120,1
904,20171217,1
904,20171230,1
904,20180107,1
905,20180812,1
905,20171216,1
905,20171217,1
905,20180811,1
906,20180530,1
906,20180111,1
906,20180917,1
906,20180807,1
906,20181121,1
906,20180108,1
906,20181030,1
906,20180928,1
906,20180621,1
906,20181029,1
906,20180801,1
906,20180705,1
906,20180926,1
906,20180706,1
906,20180814,1
906,20180622,1
906,20180131,1
906,20181203,1
906,20181017,1
906,20180808,1
906,20171213,1
906,20181109,1
906,20181205,1
906,20180710,1
906,20180821,1
906,20180126,1
906,20181018,1
906,20180831,1
906,20180202,1
906,20180116,1
906,20181112,1
906,20180709,1
906,20180201,1
906,20181106,1
906,20180719,1
906,20180720,1
